"module name","license","repository"
"object-inspect@1.6.0","MIT","https://github.com/substack/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.getownpropertydescriptors@2.0.3","MIT","https://github.com/ljharb/object.getownpropertydescriptors"
"omggif@1.0.10","MIT","https://github.com/deanm/omggif"
"pako@1.0.10","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parse-bmfont-ascii@1.0.6","MIT","https://github.com/mattdesl/parse-bmfont-ascii"
"parse-bmfont-binary@1.0.6","MIT","https://github.com/Jam3/parse-bmfont-binary"
"parse-bmfont-xml@1.1.4","MIT","https://github.com/mattdesl/parse-bmfont-xml"
"parse-headers@2.0.2","MIT","https://github.com/kesla/parse-headers"
"phin@2.9.3","MIT","https://github.com/ethanent/phin"
"pixelmatch@4.0.2","ISC","https://github.com/mapbox/pixelmatch"
"pngjs@3.4.0","MIT","https://github.com/lukeapage/pngjs2"
"process@0.5.2","MIT*","https://github.com/shtylman/node-process"
"regenerator-runtime@0.13.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"string.prototype.trim@1.2.0","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimleft@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimLeft"
"string.prototype.trimright@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimRight"
"timm@1.6.2","MIT","https://github.com/guigrpa/timm"
"tinycolor2@1.4.1","MIT","https://bgrins.github.com/TinyColor"
"utif@2.0.1","MIT","https://github.com/photopea/UTIF.js"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"xhr@2.5.0","MIT","https://github.com/naugtur/xhr"
"xml-parse-from-string@1.0.1","MIT","https://github.com/Jam3/xml-parse-from-string"
"xml2js@0.4.22","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
